,Elevation,Longitude,Latitude
1752984,3.0,73.0831955316042,18.17985285074395
1753019,12.0,72.99889255983447,18.170711826779492
1753020,37.0,73.00977036264348,18.170711826779492
1753021,106.0,73.02064816545246,18.170711826779492
1753022,70.0,73.03152596826148,18.170711826779492
1753023,62.0,73.04240377107045,18.170711826779492
1753024,90.0,73.09679278511543,18.170711826779492
1753025,131.0,73.10767058792445,18.170711826779492
1753026,168.0,73.11854839073342,18.170711826779492
1753027,124.0,73.12942619354243,18.170711826779492
1753028,249.0,73.14030399635142,18.170711826779492
1753029,144.0,73.16205960196942,18.170711826779492
1753030,145.0,73.17293740477841,18.170711826779492
1753031,188.0,73.18381520758741,18.170711826779492
1753860,284.0,73.15118179916043,18.166141133105743
1753891,11.0,72.99889255983447,18.161570318339137
1753892,19.0,73.00977036264348,18.161570318339137
1753893,58.0,73.02064816545246,18.161570318339137
1753894,128.0,73.03152596826148,18.161570318339137
1753895,175.0,73.04240377107045,18.161570318339137
1753896,37.0,73.05328157387946,18.161570318339137
1753897,12.0,73.09679278511543,18.161570318339137
1753898,53.0,73.10767058792445,18.161570318339137
1753899,113.0,73.11854839073342,18.161570318339137
1753900,30.0,73.12942619354243,18.161570318339137
1753901,264.0,73.14030399635142,18.161570318339137
1753902,154.0,73.16205960196942,18.161570318339137
1753903,140.0,73.17293740477841,18.161570318339137
1753904,179.0,73.18381520758741,18.161570318339137
1754726,3.0,73.06726732034815,18.164182227317657
1754752,116.0,73.00977036264348,18.152428325631856
1754753,175.0,73.02064816545246,18.152428325631863
1754754,217.0,73.03152596826148,18.152428325631863
1754755,235.0,73.04240377107045,18.152428325631856
1754756,103.0,73.05328157387946,18.152428325631863
1754757,21.0,73.06415937668845,18.152428325631863
1754758,2.0,73.09679278511543,18.152428325631863
1754759,15.0,73.10767058792445,18.152428325631863
1754760,73.0,73.11854839073342,18.152428325631856
1754761,39.0,73.12942619354243,18.152428325631863
1754762,81.0,73.14030399635142,18.152428325631863
1754763,177.0,73.15118179916043,18.152428325631856
1754764,74.0,73.16205960196942,18.152428325631863
1754765,41.0,73.17293740477841,18.152428325631863
1754766,247.0,73.18381520758741,18.152428325631863
1755608,2.0,72.99889255983447,18.143285848866654
1755609,36.0,73.00977036264348,18.143285848866654
1755610,158.0,73.02064816545246,18.143285848866654
1755611,172.0,73.03152596826148,18.143285848866654
1755612,158.0,73.04240377107045,18.143285848866654
1755613,94.0,73.05328157387946,18.143285848866654
1755614,55.0,73.06415937668845,18.143285848866654
1755615,6.0,73.07503717949743,18.143285848866654
1755616,8.0,73.08591498230645,18.143285848866654
1755617,3.0,73.10223168651994,18.143285848866654
1755618,64.0,73.11854839073342,18.143285848866654
1755619,59.0,73.12942619354243,18.143285848866654
1755620,26.0,73.14574289775592,18.143285848866654
1755621,31.0,73.16205960196942,18.143285848866654
1755622,87.0,73.17293740477841,18.143285848866654
1755623,206.0,73.18381520758741,18.143285848866654
1756478,92.0,72.99889255983449,18.134142888252594
1756479,74.0,73.00977036264347,18.134142888252594
1756480,47.0,73.02064816545247,18.134142888252594
1756481,81.0,73.03152596826146,18.134142888252594
1756482,77.0,73.04240377107047,18.134142888252594
1756483,221.0,73.05328157387946,18.134142888252594
1756484,123.0,73.06415937668847,18.134142888252594
1756485,34.0,73.07503717949744,18.134142888252594
1756486,17.0,73.08591498230645,18.134142888252594
1756487,7.0,73.09679278511544,18.134142888252594
1756488,6.0,73.10767058792443,18.134142888252594
1756489,11.0,73.12398729213793,18.134142888252597
1756490,112.0,73.14030399635142,18.134142888252594
1756491,137.0,73.15118179916041,18.134142888252594
1756492,29.0,73.16749850337392,18.134142888252594
1756493,145.0,73.18381520758741,18.134142888252594
1757334,53.0,72.9880147570255,18.124999443998817
1757335,175.0,72.99889255983447,18.124999443998817
1757336,19.0,73.00977036264348,18.124999443998817
1757337,31.0,73.02064816545246,18.124999443998817
1757338,33.0,73.03152596826148,18.124999443998817
1757339,53.0,73.04240377107045,18.124999443998817
1757340,208.0,73.05328157387946,18.124999443998817
1757341,203.0,73.06415937668845,18.124999443998817
1757342,94.0,73.07503717949743,18.124999443998817
1757343,21.0,73.08591498230645,18.124999443998817
1757344,73.0,73.09679278511543,18.124999443998817
1757345,28.0,73.10767058792445,18.124999443998817
1757346,42.0,73.11854839073342,18.124999443998817
1757347,76.0,73.12942619354243,18.124999443998817
1757348,118.0,73.14030399635142,18.124999443998817
1757349,179.0,73.15118179916043,18.124999443998817
1757350,215.0,73.16205960196942,18.124999443998817
1757351,180.0,73.17293740477841,18.124999443998817
1757352,174.0,73.18381520758741,18.124999443998817
1758179,15.0,72.9880147570255,18.115855516314515
1758180,218.0,72.99889255983447,18.115855516314515
1758181,51.0,73.00977036264348,18.115855516314515
1758182,67.0,73.02064816545246,18.115855516314515
1758183,97.0,73.03152596826148,18.115855516314515
1758184,183.0,73.04240377107045,18.115855516314515
1758185,196.0,73.05328157387946,18.115855516314515
1758186,238.0,73.06415937668845,18.115855516314515
1758187,178.0,73.07503717949743,18.115855516314515
1758188,54.0,73.08591498230645,18.115855516314515
1758189,143.0,73.09679278511543,18.115855516314515
1758190,151.0,73.10767058792445,18.115855516314515
1758191,207.0,73.11854839073342,18.115855516314515
1758192,180.0,73.12942619354243,18.115855516314515
1758193,208.0,73.14030399635142,18.115855516314515
1758194,206.0,73.15118179916043,18.115855516314515
1758195,252.0,73.16205960196942,18.115855516314515
1758196,267.0,73.17293740477841,18.115855516314515
1758197,253.0,73.18381520758741,18.115855516314515
1759042,2.0,72.9880147570255,18.106711105408937
1759043,102.0,72.99889255983447,18.106711105408937
1759044,164.0,73.00977036264348,18.10671110540894
1759045,122.0,73.02064816545246,18.106711105408937
1759046,172.0,73.03152596826148,18.106711105408937
1759047,175.0,73.04240377107045,18.10671110540894
1759048,155.0,73.05328157387946,18.106711105408937
1759049,206.0,73.06415937668845,18.106711105408937
1759050,201.0,73.07503717949743,18.106711105408937
1759051,168.0,73.08591498230645,18.10671110540894
1759052,188.0,73.09679278511543,18.106711105408937
1759053,201.0,73.10767058792445,18.106711105408937
1759054,245.0,73.11854839073342,18.10671110540894
1759055,235.0,73.12942619354243,18.106711105408937
1759056,158.0,73.14030399635142,18.106711105408937
1759057,201.0,73.15118179916043,18.10671110540894
1759058,250.0,73.16205960196942,18.106711105408937
1759059,299.0,73.17293740477841,18.106711105408937
1759060,239.0,73.18381520758741,18.106711105408937
1759899,35.0,72.99889255983447,18.097566211491415
1759900,99.0,73.00977036264348,18.097566211491415
1759901,34.0,73.02064816545246,18.097566211491415
1759902,115.0,73.03152596826148,18.097566211491415
1759903,99.0,73.04240377107045,18.097566211491415
1759904,44.0,73.05328157387946,18.097566211491415
1759905,110.0,73.06415937668845,18.097566211491415
1759906,224.0,73.07503717949743,18.097566211491415
1759907,222.0,73.08591498230645,18.097566211491415
1759908,224.0,73.10223168651994,18.097566211491415
1759909,254.0,73.11854839073342,18.097566211491415
1759910,287.0,73.12942619354243,18.097566211491415
1759911,184.0,73.14030399635142,18.097566211491415
1759912,217.0,73.15118179916043,18.097566211491415
1759913,228.0,73.16205960196942,18.097566211491415
1759914,275.0,73.17293740477841,18.097566211491415
1759915,287.0,73.1892541089919,18.097566211491415
1760757,10.0,73.00977036264348,18.088420834771316
1760758,19.0,73.02064816545246,18.088420834771316
1760759,14.0,73.03152596826148,18.088420834771316
1760760,18.0,73.04240377107045,18.088420834771316
1760761,38.0,73.05328157387946,18.088420834771316
1760762,78.0,73.06415937668845,18.088420834771316
1760763,98.0,73.07503717949743,18.088420834771316
1760764,228.0,73.08591498230645,18.088420834771316
1760765,269.0,73.09679278511543,18.088420834771316
1760766,258.0,73.10767058792445,18.088420834771316
1760767,257.0,73.11854839073342,18.088420834771316
1760768,232.0,73.12942619354243,18.088420834771316
1760769,180.0,73.14030399635142,18.088420834771316
1760770,240.0,73.15118179916043,18.088420834771316
1760771,244.0,73.16205960196942,18.088420834771316
1760772,265.0,73.17293740477841,18.088420834771316
1760773,318.0,73.18381520758741,18.088420834771316
1761585,6.0,73.00977036264347,18.079274975458095
1761586,8.0,73.02064816545247,18.079274975458095
1761587,11.0,73.03152596826146,18.079274975458095
1761588,17.0,73.04240377107047,18.079274975458095
1761589,105.0,73.05328157387946,18.079274975458095
1761590,203.0,73.06415937668847,18.079274975458095
1761591,208.0,73.07503717949744,18.079274975458095
1761592,252.0,73.08591498230645,18.079274975458095
1761593,309.0,73.09679278511544,18.079274975458095
1761594,224.0,73.10767058792443,18.079274975458095
1761595,229.0,73.11854839073344,18.079274975458095
1761596,216.0,73.12942619354243,18.079274975458095
1761597,230.0,73.14030399635142,18.079274975458095
1761598,260.0,73.15118179916041,18.079274975458095
1761599,273.0,73.16205960196942,18.079274975458095
1761600,202.0,73.17293740477841,18.079274975458095
1761601,334.0,73.18381520758741,18.079274975458095
1762428,11.0,73.00977036264348,18.070128633761243
1762429,102.0,73.02064816545246,18.070128633761247
1762430,68.0,73.03152596826148,18.070128633761247
1762431,38.0,73.04240377107045,18.070128633761243
1762432,31.0,73.05328157387946,18.070128633761247
1762433,50.0,73.06415937668845,18.070128633761247
1762434,158.0,73.07503717949743,18.070128633761247
1762435,226.0,73.08591498230645,18.070128633761243
1762436,290.0,73.09679278511543,18.070128633761247
1762437,196.0,73.11310948932893,18.070128633761247
1762438,182.0,73.12942619354243,18.070128633761247
1762439,209.0,73.14030399635142,18.070128633761247
1762440,218.0,73.15118179916043,18.070128633761243
1762441,294.0,73.16205960196942,18.070128633761247
1762442,129.0,73.17293740477841,18.070128633761247
1762443,335.0,73.18381520758741,18.070128633761247
1763269,25.0,73.00977036264348,18.06098180989034
1763270,116.0,73.02064816545246,18.060981809890343
1763271,28.0,73.03152596826148,18.060981809890343
1763272,7.0,73.04240377107045,18.06098180989034
1763273,8.0,73.05328157387946,18.060981809890343
1763274,16.0,73.06415937668845,18.060981809890343
1763275,61.0,73.07503717949743,18.060981809890343
1763276,158.0,73.08591498230645,18.06098180989034
1763277,269.0,73.09679278511543,18.060981809890343
1763278,266.0,73.10767058792445,18.060981809890343
1763279,275.0,73.11854839073342,18.06098180989034
1763280,187.0,73.12942619354243,18.060981809890343
1763281,225.0,73.14030399635142,18.060981809890343
1763282,189.0,73.15118179916043,18.06098180989034
1763283,244.0,73.16205960196942,18.060981809890343
1763284,75.0,73.17293740477841,18.060981809890343
1764100,12.0,73.00977036264348,18.051834504055
1764101,10.0,73.02064816545246,18.05183450405501
1764102,4.0,73.05328157387946,18.05183450405501
1764103,11.0,73.06415937668845,18.05183450405501
1764104,24.0,73.07503717949743,18.05183450405501
1764105,53.0,73.08591498230645,18.051834504055
1764106,140.0,73.09679278511543,18.05183450405501
1764107,197.0,73.10767058792445,18.05183450405501
1764108,224.0,73.11854839073342,18.051834504055
1764109,229.0,73.12942619354243,18.05183450405501
1764110,71.0,73.14030399635142,18.05183450405501
1764111,144.0,73.15118179916043,18.051834504055
1764112,173.0,73.16205960196942,18.05183450405501
1764928,10.0,73.00977036264348,18.04268671646492
1764929,7.0,73.02064816545246,18.04268671646492
1764930,4.0,73.06415937668845,18.04268671646492
1764931,17.0,73.07503717949743,18.04268671646492
1764932,18.0,73.08591498230645,18.04268671646492
1764933,60.0,73.09679278511543,18.04268671646492
1764934,130.0,73.10767058792445,18.04268671646492
1764935,115.0,73.11854839073342,18.04268671646492
1764936,251.0,73.12942619354243,18.04268671646492
1764937,173.0,73.15118179916043,18.04268671646492
1764938,310.0,73.18381520758741,18.04268671646492
1765735,2.0,73.04457933163228,18.042686716464928
1765736,29.0,73.14030399635142,18.0381126420774
1765769,0.0,73.00977036264348,18.033538447329857
1765770,5.0,73.06415937668845,18.033538447329857
1765771,18.0,73.07503717949743,18.033538447329857
1765772,17.0,73.08591498230645,18.033538447329857
1765773,25.0,73.09679278511543,18.033538447329857
1765774,34.0,73.10767058792445,18.033538447329857
1765775,105.0,73.11854839073342,18.033538447329857
1765776,229.0,73.12942619354243,18.033538447329857
1765777,57.0,73.15118179916043,18.033538447329857
1765778,206.0,73.18381520758741,18.033538447329857
1766620,5.0,73.05328157387946,18.024389696859608
1766621,14.0,73.06415937668847,18.024389696859608
1766622,27.0,73.07503717949744,18.024389696859608
1766623,30.0,73.08591498230645,18.02438969685961
1766624,32.0,73.09679278511544,18.024389696859608
1766625,47.0,73.10767058792443,18.024389696859608
1766626,209.0,73.11854839073344,18.02438969685961
1766627,219.0,73.12942619354243,18.024389696859608
1766628,150.0,73.14030399635142,18.024389696859608
1766629,36.0,73.16205960196942,18.024389696859608
1766630,194.0,73.17293740477841,18.024389696859608
1766631,263.0,73.18381520758741,18.024389696859608
1767410,29.0,73.15480773343009,18.018290262574652
1767443,88.0,73.00977036264348,18.015240465264053
1767444,11.0,73.03152596826148,18.015240465264057
1767445,192.0,73.04240377107045,18.015240465264053
1767446,123.0,73.05328157387946,18.015240465264057
1767447,59.0,73.06415937668845,18.015240465264057
1767448,39.0,73.07503717949743,18.015240465264057
1767449,32.0,73.08591498230645,18.015240465264053
1767450,179.0,73.09679278511543,18.015240465264057
1767451,181.0,73.10767058792445,18.015240465264057
1767452,248.0,73.11854839073342,18.015240465264053
1767453,228.0,73.12942619354243,18.015240465264057
1767454,57.0,73.14030399635142,18.015240465264057
1767455,90.0,73.17293740477841,18.015240465264057
1767456,253.0,73.18381520758741,18.015240465264057
1768272,7.0,73.00977036264348,18.006090752753142
1768273,77.0,73.02064816545246,18.006090752753135
1768274,65.0,73.03152596826148,18.006090752753135
1768275,165.0,73.04240377107045,18.006090752753142
1768276,204.0,73.05328157387946,18.006090752753135
1768277,52.0,73.06415937668845,18.006090752753135
1768278,127.0,73.07503717949743,18.006090752753135
1768279,146.0,73.08591498230645,18.006090752753142
1768280,219.0,73.09679278511543,18.006090752753135
1768281,175.0,73.10767058792445,18.006090752753135
1768282,174.0,73.11854839073342,18.006090752753142
1768283,131.0,73.12942619354243,18.006090752753135
1768284,29.0,73.14030399635142,18.006090752753135
1768285,167.0,73.15118179916043,18.006090752753142
1768286,95.0,73.16205960196942,18.006090752753135
1768287,35.0,73.17293740477841,18.006090752753135
1768288,170.0,73.18381520758741,18.006090752753135
1769117,7.0,73.02064816545246,17.996940559536853
1769118,15.0,73.03152596826148,17.996940559536853
1769119,101.0,73.04240377107045,17.996940559536853
1769120,187.0,73.05328157387946,17.996940559536853
1769121,167.0,73.06415937668845,17.996940559536853
1769122,116.0,73.07503717949743,17.996940559536853
1769123,123.0,73.08591498230645,17.996940559536853
1769124,185.0,73.09679278511543,17.996940559536853
1769125,162.0,73.10767058792445,17.996940559536853
1769126,164.0,73.11854839073342,17.996940559536853
1769127,68.0,73.12942619354243,17.996940559536853
1769128,10.0,73.14030399635142,17.996940559536853
1769129,212.0,73.15118179916043,17.996940559536853
1769130,209.0,73.16205960196942,17.996940559536853
1769131,87.0,73.17293740477841,17.996940559536853
1769132,223.0,73.18381520758741,17.996940559536853
1769961,4.0,73.02064816545246,17.98778988582526
1769962,2.0,73.03152596826148,17.98778988582526
1769963,4.0,73.04240377107045,17.987789885825265
1769964,156.0,73.05328157387946,17.98778988582526
1769965,2.0,73.06415937668845,17.98778988582526
1769966,58.0,73.07503717949743,17.98778988582526
1769967,2.0,73.08591498230645,17.987789885825265
1769968,86.0,73.09679278511543,17.98778988582526
1769969,8.0,73.10767058792445,17.98778988582526
1769970,154.0,73.11854839073342,17.987789885825265
1769971,5.0,73.12942619354243,17.98778988582526
1769972,231.0,73.14030399635142,17.98778988582526
1769973,216.0,73.15118179916043,17.987789885825265
1769974,267.0,73.16205960196942,17.98778988582526
1769975,144.0,73.17293740477841,17.98778988582526
1769976,213.0,73.18381520758741,17.98778988582526
1770793,3.0,73.04240377107045,17.97863873182848
1770794,0.0,73.06415937668845,17.97863873182848
1770795,1.0,73.08591498230645,17.97863873182848
1770796,2.0,73.09679278511543,17.97863873182848
1770797,245.0,73.14574289775592,17.97863873182848
1770798,264.0,73.16205960196942,17.97863873182848
1770799,216.0,73.17293740477841,17.97863873182848
1770800,225.0,73.18381520758741,17.97863873182848
1771628,4.0,73.12072395129522,17.97497813579699
1771645,154.0,73.05328157387946,17.96948709775669
1771646,164.0,73.06415937668847,17.96948709775669
1771647,181.0,73.07503717949744,17.96948709775669
1771648,194.0,73.08591498230645,17.96948709775669
1771649,56.0,73.09679278511544,17.96948709775669
1771650,109.0,73.10767058792443,17.96948709775669
1771651,206.0,73.14030399635142,17.96948709775669
1771652,243.0,73.15118179916041,17.96948709775669
1771653,247.0,73.16205960196942,17.96948709775669
1771654,242.0,73.17293740477841,17.96948709775669
1771655,235.0,73.18381520758741,17.96948709775669
1772496,13.0,73.04240377107045,17.96033498382014
1772497,137.0,73.05328157387946,17.96033498382014
1772498,157.0,73.06415937668845,17.96033498382014
1772499,204.0,73.07503717949743,17.96033498382014
1772500,246.0,73.08591498230645,17.96033498382014
1772501,220.0,73.09679278511543,17.96033498382014
1772502,135.0,73.10767058792445,17.96033498382014
1772503,182.0,73.11854839073342,17.96033498382014
1772504,211.0,73.12942619354243,17.96033498382014
1772505,160.0,73.14030399635142,17.96033498382014
1772506,216.0,73.15118179916043,17.96033498382014
1772507,240.0,73.16205960196942,17.96033498382014
1772508,255.0,73.17293740477841,17.96033498382014
1772509,253.0,73.18381520758741,17.96033498382014
1773356,3.0,73.04240377107045,17.95118239022914
1773357,82.0,73.05328157387946,17.951182390229143
1773358,114.0,73.06415937668845,17.951182390229143
1773359,177.0,73.07503717949743,17.951182390229143
1773360,213.0,73.08591498230645,17.95118239022914
1773361,292.0,73.09679278511543,17.951182390229143
1773362,211.0,73.10767058792445,17.951182390229143
1773363,138.0,73.11854839073342,17.95118239022914
1773364,225.0,73.12942619354243,17.951182390229143
1773365,106.0,73.14030399635142,17.951182390229143
1773366,206.0,73.15118179916043,17.95118239022914
1773367,233.0,73.16205960196942,17.951182390229143
1773368,270.0,73.17293740477841,17.951182390229143
1773369,172.0,73.18381520758741,17.951182390229143
1774187,126.0,73.04240377107045,17.942029317194045
1774188,160.0,73.05328157387946,17.942029317194045
1774189,168.0,73.06415937668845,17.942029317194045
1774190,221.0,73.07503717949743,17.942029317194045
1774191,231.0,73.08591498230645,17.942029317194045
1774192,60.0,73.09679278511543,17.942029317194045
1774193,207.0,73.10767058792445,17.942029317194045
1774194,134.0,73.11854839073342,17.942029317194045
1774195,123.0,73.12942619354243,17.942029317194045
1774196,24.0,73.14030399635142,17.942029317194045
1774197,145.0,73.15118179916043,17.942029317194045
1774198,188.0,73.16205960196942,17.942029317194045
1774199,230.0,73.17293740477841,17.942029317194045
1774200,126.0,73.18381520758741,17.942029317194045
1775003,91.0,73.05328157387946,17.932875764925303
1775004,3.0,73.09679278511543,17.932875764925303
1775005,88.0,73.10767058792445,17.932875764925303
1775006,187.0,73.11854839073342,17.932875764925303
1775007,6.0,73.12942619354243,17.932875764925303
1775008,10.0,73.14030399635142,17.932875764925303
1775009,178.0,73.15118179916043,17.932875764925303
1775010,166.0,73.16205960196942,17.932875764925303
1775011,163.0,73.17293740477841,17.932875764925303
1775012,87.0,73.18381520758741,17.932875764925303
1775807,2.0,73.08591498230643,17.928298809144078
1775834,3.0,73.05328157387946,17.923721733633386
1775835,2.0,73.06415937668847,17.923721733633386
1775836,1.0,73.07503717949744,17.923721733633386
1775837,4.0,73.10223168651994,17.923721733633386
1775838,5.0,73.11854839073344,17.923721733633386
1775839,36.0,73.12942619354243,17.923721733633386
1775840,9.0,73.14030399635142,17.923721733633386
1775841,74.0,73.15118179916041,17.923721733633386
1775842,46.0,73.16205960196942,17.923721733633386
1775843,70.0,73.17293740477841,17.923721733633386
1775844,46.0,73.1892541089919,17.92372173363339
1776667,14.0,73.06415937668845,17.91456722352885
1776668,101.0,73.07503717949743,17.91456722352885
1776669,131.0,73.08591498230645,17.91456722352885
1776670,186.0,73.09679278511543,17.91456722352885
1776671,97.0,73.10767058792445,17.91456722352885
1776672,156.0,73.11854839073342,17.91456722352885
1776673,248.0,73.12942619354243,17.91456722352885
1776674,142.0,73.14030399635142,17.91456722352885
1776675,46.0,73.15118179916043,17.91456722352885
1776676,72.0,73.16205960196942,17.91456722352885
1776677,46.0,73.17293740477841,17.91456722352885
1776678,200.0,73.18381520758741,17.91456722352885
1777496,12.0,73.06415937668845,17.905412234822315
1777497,26.0,73.07503717949743,17.905412234822315
1777498,58.0,73.08591498230645,17.905412234822315
1777499,212.0,73.09679278511543,17.905412234822315
1777500,241.0,73.10767058792445,17.905412234822315
1777501,276.0,73.11854839073342,17.905412234822315
1777502,200.0,73.12942619354243,17.905412234822315
1777503,185.0,73.14030399635142,17.905412234822315
1777504,159.0,73.15118179916043,17.905412234822315
1777505,228.0,73.16205960196942,17.905412234822315
1777506,191.0,73.17293740477841,17.905412234822315
1777507,226.0,73.18381520758741,17.905412234822315
1778326,92.0,73.06415937668845,17.89625676772446
1778327,31.0,73.07503717949743,17.89625676772446
1778328,5.0,73.08591498230645,17.896256767724456
1778329,175.0,73.09679278511543,17.89625676772446
1778330,202.0,73.10767058792445,17.89625676772446
1778331,272.0,73.11854839073342,17.896256767724456
1778332,265.0,73.12942619354243,17.89625676772446
1778333,215.0,73.14030399635142,17.89625676772446
1778334,207.0,73.15118179916043,17.896256767724456
1778335,235.0,73.16205960196942,17.89625676772446
1778336,230.0,73.17293740477841,17.89625676772446
1778337,180.0,73.18381520758741,17.89625676772446
1779181,5.0,73.06415937668845,17.88710082244601
1779182,2.0,73.07503717949743,17.88710082244601
1779183,3.0,73.08591498230645,17.88710082244601
1779184,100.0,73.09679278511543,17.88710082244601
1779185,147.0,73.10767058792445,17.88710082244601
1779186,244.0,73.11854839073342,17.88710082244601
1779187,239.0,73.12942619354243,17.88710082244601
1779188,244.0,73.14030399635142,17.88710082244601
1779189,217.0,73.15118179916043,17.88710082244601
1779190,195.0,73.16205960196942,17.88710082244601
1779191,223.0,73.17293740477841,17.88710082244601
1779192,209.0,73.18381520758741,17.88710082244601
1780015,13.0,73.08591498230645,17.877944399197766
1780016,6.0,73.09679278511543,17.877944399197766
1780017,112.0,73.11854839073342,17.877944399197766
1780018,162.0,73.12942619354243,17.877944399197766
1780019,54.0,73.14030399635142,17.877944399197766
1780020,80.0,73.15118179916043,17.877944399197766
1780021,112.0,73.16205960196942,17.877944399197766
1780022,176.0,73.17293740477841,17.877944399197766
1780023,210.0,73.18381520758741,17.877944399197766
1780813,8.0,73.10767058792445,17.87336600840086
1780846,138.0,73.09679278511544,17.86878749819058
1780847,12.0,73.11854839073344,17.86878749819058
1780848,51.0,73.12942619354243,17.86878749819058
1780849,204.0,73.14030399635142,17.86878749819058
1780850,238.0,73.15118179916041,17.86878749819058
1780851,208.0,73.16205960196942,17.86878749819058
1780852,190.0,73.17837630618291,17.86878749819058
1781663,120.0,73.09679278511543,17.859630119635398
1781664,134.0,73.10767058792445,17.859630119635398
1781665,148.0,73.11854839073342,17.859630119635398
1781666,102.0,73.12942619354243,17.859630119635398
1781667,221.0,73.14030399635142,17.859630119635398
1781668,270.0,73.15118179916043,17.859630119635398
1781669,235.0,73.16205960196942,17.859630119635398
1781670,246.0,73.17293740477841,17.859630119635398
1781671,229.0,73.18381520758741,17.859630119635398
1782495,40.0,73.09679278511543,17.85047226374318
1782496,107.0,73.10767058792445,17.85047226374318
1782497,181.0,73.11854839073342,17.85047226374317
1782498,160.0,73.12942619354243,17.85047226374318
1782499,215.0,73.14030399635142,17.85047226374318
1782500,287.0,73.15118179916043,17.85047226374317
1782501,294.0,73.16205960196942,17.85047226374318
1782502,273.0,73.17293740477841,17.85047226374318
1782503,206.0,73.18381520758741,17.85047226374318
1783316,4.0,73.10767058792445,17.84131393072497
1783317,175.0,73.11854839073342,17.84131393072497
1783318,180.0,73.12942619354243,17.84131393072497
1783319,198.0,73.14574289775592,17.84131393072497
1783320,259.0,73.16205960196942,17.84131393072497
1783321,237.0,73.17293740477841,17.84131393072497
1783322,177.0,73.18381520758741,17.84131393072497
1784142,54.0,73.09679278511543,17.832155120791874
1784143,3.0,73.10767058792445,17.832155120791874
1784144,5.0,73.11854839073342,17.832155120791878
1784145,29.0,73.12942619354243,17.832155120791874
1784146,90.0,73.14030399635142,17.832155120791874
1784147,181.0,73.15118179916043,17.832155120791878
1784148,219.0,73.16205960196942,17.832155120791874
1784149,134.0,73.17293740477841,17.832155120791874
1784150,242.0,73.18381520758741,17.832155120791874
1784964,160.0,73.09679278511543,17.822995834155076
1784965,36.0,73.10767058792445,17.822995834155076
1784966,86.0,73.11854839073342,17.82299583415507
1784967,76.0,73.12942619354243,17.822995834155076
1784968,167.0,73.14030399635142,17.822995834155076
1784969,255.0,73.18381520758741,17.822995834155076
1785772,7.0,73.09679278511544,17.81383607102578
1785773,135.0,73.10767058792443,17.81383607102578
1785774,151.0,73.12398729213793,17.81383607102578
1785775,29.0,73.14030399635142,17.81383607102578
1785776,80.0,73.15118179916041,17.81383607102578
1785777,232.0,73.18381520758741,17.81383607102578
1786552,59.0,73.16568553623908,17.816889378332785
1786588,8.0,73.09679278511543,17.804675831615285
1786589,94.0,73.10767058792445,17.804675831615285
1786590,147.0,73.11854839073342,17.804675831615285
1786591,178.0,73.12942619354243,17.804675831615285
1786592,232.0,73.14030399635142,17.804675831615285
1786593,203.0,73.15118179916043,17.804675831615285
1786594,101.0,73.16205960196942,17.804675831615285
1786595,80.0,73.18381520758741,17.804675831615285
1787399,16.0,73.10767058792445,17.79551511613494
1787400,151.0,73.11854839073342,17.79551511613494
1787401,193.0,73.12942619354243,17.79551511613494
1787402,228.0,73.14030399635142,17.79551511613494
1787403,253.0,73.15118179916043,17.79551511613494
1787404,229.0,73.16205960196942,17.79551511613494
1787405,179.0,73.17293740477841,17.79551511613494
1787406,59.0,73.1892541089919,17.79551511613494
1788222,4.0,73.11854839073342,17.786353924796156
1788223,12.0,73.12942619354243,17.786353924796156
1788224,70.0,73.14574289775592,17.786353924796156
1788225,216.0,73.16205960196942,17.786353924796156
1788226,202.0,73.17293740477841,17.786353924796156
1788227,199.0,73.18381520758741,17.786353924796156
1789047,10.0,73.12942619354243,17.777192257810402
1789048,153.0,73.14030399635142,17.777192257810402
1789049,146.0,73.15118179916043,17.777192257810405
1789050,161.0,73.16749850337392,17.777192257810402
1789051,196.0,73.18381520758741,17.777192257810402
1789865,15.0,73.12942619354243,17.76803011538922
1789866,167.0,73.14030399635142,17.76803011538922
1789867,188.0,73.15118179916043,17.76803011538922
1789868,162.0,73.16205960196942,17.76803011538922
1789869,172.0,73.17293740477841,17.76803011538922
1789870,184.0,73.18381520758741,17.76803011538922
1790677,188.0,73.14030399635142,17.758867497744202
1790678,206.0,73.15118179916041,17.7588674977442
1790679,220.0,73.16205960196942,17.758867497744202
1790680,176.0,73.17293740477841,17.758867497744202
1790681,172.0,73.18381520758741,17.758867497744202
1791476,92.0,73.14030399635142,17.74970440508699
1791477,173.0,73.15118179916043,17.749704405086995
1791478,210.0,73.16205960196942,17.74970440508699
1791479,204.0,73.17293740477841,17.74970440508699
1791480,171.0,73.18381520758741,17.74970440508699
1792294,165.0,73.14030399635142,17.740540837629325
1792295,188.0,73.15118179916043,17.740540837629325
1792296,202.0,73.16205960196942,17.740540837629325
1792297,212.0,73.17293740477841,17.740540837629325
1792298,181.0,73.18381520758741,17.740540837629325
1793099,178.0,73.14030399635142,17.731376795582968
1793100,196.0,73.15118179916043,17.731376795582968
1793101,185.0,73.16205960196942,17.731376795582968
1793102,226.0,73.17293740477841,17.731376795582968
1793103,188.0,73.18381520758741,17.731376795582968
1793895,14.0,73.14030399635142,17.72221227915976
1793896,99.0,73.15118179916043,17.72221227915976
1793897,24.0,73.16205960196942,17.72221227915976
1793898,133.0,73.17293740477841,17.72221227915976
